grainID,varietyNumber,microplotID,year,month,day,timestamp,filename
12656,4,x45y19,2020,12,02,112131,grain12656_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
8910,6,x41y23,2020,12,02,133038,grain8910_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
22119,6,x79y13,2021,10,19,153133,grain22119_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
6318,2,x35y19,2020,12,01,152347,grain6318_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
12261,4,x45y19,2020,12,02,111648,grain12261_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
7588,5,x39y20,2020,12,02,132032,grain7588_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
20951,5,x72y18,2021,10,20,110813,grain20951_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
18412,3,x81y18,2021,10,23,150202,grain18412_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
24669,7,x82y19,2021,10,19,154259,grain24669_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
24970,7,x82y19,2021,10,19,154428,grain24970_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
21677,5,x78y11,2021,10,19,111536,grain21677_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
25449,8,x74y17,2021,10,23,151021,grain25449_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
21846,5,x78y11,2021,10,19,111711,grain21846_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
19717,4,x82y12,2021,10,19,113303,grain19717_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
24715,7,x82y19,2021,10,19,154259,grain24715_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
25535,8,x74y17,2021,10,23,151021,grain25535_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
23414,6,x80y20,2021,10,19,151013,grain23414_var6-x80y20_7000_us_2x_2021-10-19T151013_corr.npz
19443,4,x80y16,2021,10,19,152700,grain19443_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
21190,5,x78y11,2021,10,19,111048,grain21190_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
8077,6,x40y20,2020,12,02,134539,grain8077_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
9936,4,x42y22,2020,12,02,113138,grain9936_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
11801,3,x44y21,2020,12,02,105123,grain11801_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
5779,8,x34y21,2020,12,02,161007,grain5779_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
319,7,x28y21,2020,12,02,140148,grain319_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
24560,7,x82y19,2021,10,19,154114,grain24560_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
10808,3,x43y22,2020,12,02,103534,grain10808_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
13052,7,x45y24,2020,12,02,141444,grain13052_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
11488,3,x44y21,2020,12,02,104601,grain11488_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
19294,4,x80y16,2021,10,19,152527,grain19294_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
22926,6,x80y20,2021,10,19,150540,grain22926_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
1527,1,x30y21,2020,12,02,095609,grain1527_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
265,7,x28y21,2020,12,02,140148,grain265_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
15351,2,x73y16,2021,10,19,155132,grain15351_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
17691,3,x77y15,2021,10,23,145511,grain17691_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
15771,2,x73y16,2021,10,19,155432,grain15771_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
10732,3,x43y22,2020,12,02,103534,grain10732_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
1102,5,x28y22,2020,12,02,125210,grain1102_x28y22-var5_11000_us_2x_2020-12-02T125210_corr.npz
21710,5,x78y11,2021,10,19,111536,grain21710_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
19458,4,x80y16,2021,10,19,152700,grain19458_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
680,7,x28y21,2020,12,02,140652,grain680_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
21921,5,x78y11,2021,10,19,111711,grain21921_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
19670,4,x82y12,2021,10,19,113303,grain19670_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
11231,3,x44y21,2020,12,02,104158,grain11231_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
5762,8,x34y21,2020,12,02,161007,grain5762_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
4479,1,x33y24,2020,12,02,095946,grain4479_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
24672,7,x82y19,2021,10,19,154259,grain24672_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
25452,8,x74y17,2021,10,23,151021,grain25452_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
1760,1,x30y21,2020,12,02,101341,grain1760_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
19524,4,x80y16,2021,10,19,152700,grain19524_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
8110,6,x40y20,2020,12,02,134539,grain8110_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
11050,3,x43y22,2020,12,02,103820,grain11050_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
26190,8,x75y12,2021,10,20,111433,grain26190_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
24194,7,x72y15,2021,10,23,144832,grain24194_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
11600,3,x44y21,2020,12,02,104851,grain11600_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
23051,6,x80y20,2021,10,19,150717,grain23051_var6-x80y20_7000_us_2x_2021-10-19T150717_corr.npz
25239,8,x74y17,2021,10,23,150844,grain25239_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
26375,8,x75y12,2021,10,20,113415,grain26375_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
13135,7,x45y24,2020,12,02,141444,grain13135_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
10607,3,x43y22,2020,12,02,103212,grain10607_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
25345,8,x74y17,2021,10,23,150844,grain25345_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
22841,6,x80y20,2021,10,19,150540,grain22841_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
21010,5,x72y18,2021,10,20,110813,grain21010_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
16636,2,x76y12,2021,10,19,160139,grain16636_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
14495,1,x75y20,2021,10,19,160916,grain14495_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
302,7,x28y21,2020,12,02,140148,grain302_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
13049,7,x45y24,2020,12,02,141444,grain13049_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
12055,4,x45y19,2020,12,02,111414,grain12055_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
2581,2,x31y24,2020,12,01,153702,grain2581_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
12593,4,x45y19,2020,12,02,111915,grain12593_x45y19-var4_11000_us_2x_2020-12-02T111915_corr.npz
12159,4,x45y19,2020,12,02,111414,grain12159_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
10122,4,x42y22,2020,12,02,113415,grain10122_x42y22-var4_11000_us_2x_2020-12-02T113415_corr.npz
15953,2,x73y16,2021,10,19,155432,grain15953_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
19068,4,x80y16,2021,10,19,152328,grain19068_var4-x80y16_7000_us_2x_2021-10-19T152328_corr.npz
6572,2,x35y19,2020,12,01,152752,grain6572_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
13908,1,x73y14,2021,10,23,151645,grain13908_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
15262,1,x75y20,2021,10,19,161703,grain15262_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
19114,4,x80y16,2021,10,19,152328,grain19114_var4-x80y16_7000_us_2x_2021-10-19T152328_corr.npz
1944,1,x30y21,2020,12,02,101757,grain1944_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
21718,5,x78y11,2021,10,19,111711,grain21718_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
5625,8,x34y21,2020,12,02,142833,grain5625_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
22102,6,x79y13,2021,10,19,153133,grain22102_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
7593,5,x39y20,2020,12,02,132032,grain7593_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
26781,8,x75y12,2021,10,20,113607,grain26781_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
2867,2,x31y24,2020,12,01,154301,grain2867_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
18409,3,x81y18,2021,10,23,150202,grain18409_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
7234,5,x39y20,2020,12,02,130424,grain7234_x39y20-var5_11000_us_2x_2020-12-02T130424_corr.npz
8877,6,x41y23,2020,12,02,133038,grain8877_x41y23-var6_8000_us_2x_2020-12-02T133038_corr.npz
5827,8,x34y21,2020,12,02,161007,grain5827_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
26198,8,x75y12,2021,10,20,111614,grain26198_var8-x75y12_7000_us_2x_2021-10-20T111614_corr.npz
5070,1,x33y24,2020,12,02,100925,grain5070_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
17504,3,x77y15,2021,10,23,145346,grain17504_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
644,7,x28y21,2020,12,02,140652,grain644_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
22548,6,x79y13,2021,10,19,153448,grain22548_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
26028,8,x75y12,2021,10,20,111433,grain26028_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
6786,2,x35y19,2020,12,01,153126,grain6786_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
26800,8,x75y12,2021,10,20,113607,grain26800_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
25496,8,x74y17,2021,10,23,151021,grain25496_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
738,7,x28y21,2020,12,02,140652,grain738_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
17478,3,x77y15,2021,10,23,145346,grain17478_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
26154,8,x75y12,2021,10,20,111433,grain26154_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
21899,5,x78y11,2021,10,19,111711,grain21899_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
22434,6,x79y13,2021,10,19,153448,grain22434_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
7112,5,x39y20,2020,12,02,130105,grain7112_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
24150,7,x72y15,2021,10,23,144832,grain24150_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
23095,6,x80y20,2021,10,19,150717,grain23095_var6-x80y20_7000_us_2x_2021-10-19T150717_corr.npz
3862,8,x32y23,2020,12,02,160129,grain3862_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
12636,4,x45y19,2020,12,02,112131,grain12636_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
14252,1,x73y14,2021,10,23,151816,grain14252_var1-x73y14_7000_us_2x_2021-10-23T151816_corr.npz
15560,2,x73y16,2021,10,19,155300,grain15560_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
6217,2,x35y19,2020,12,01,152108,grain6217_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
9363,4,x42y22,2020,12,02,112418,grain9363_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
2311,1,x30y21,2020,12,02,102357,grain2311_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
1216,5,x28y22,2020,12,02,125541,grain1216_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
19337,4,x80y16,2021,10,19,152527,grain19337_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
25381,8,x74y17,2021,10,23,150844,grain25381_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
25162,8,x74y17,2021,10,23,150719,grain25162_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
22885,6,x80y20,2021,10,19,150540,grain22885_var6-x80y20_7000_us_2x_2021-10-19T150540_corr.npz
18212,3,x81y18,2021,10,23,150202,grain18212_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
3208,2,x31y24,2020,12,01,154659,grain3208_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
170,7,x28y21,2020,12,02,135904,grain170_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
10954,3,x43y22,2020,12,02,103820,grain10954_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
14451,1,x75y20,2021,10,19,160916,grain14451_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
6378,2,x35y19,2020,12,01,152347,grain6378_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
17732,3,x77y15,2021,10,23,145511,grain17732_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
12201,4,x45y19,2020,12,02,111648,grain12201_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
17219,3,x77y15,2021,10,23,145214,grain17219_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
6274,2,x35y19,2020,12,01,152347,grain6274_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
23368,6,x80y20,2021,10,19,151013,grain23368_var6-x80y20_7000_us_2x_2021-10-19T151013_corr.npz
22302,6,x79y13,2021,10,19,153308,grain22302_var6-x79y13_7000_us_2x_2021-10-19T153308_corr.npz
11861,3,x44y21,2020,12,02,105123,grain11861_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
9956,4,x42y22,2020,12,02,113138,grain9956_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
5962,8,x34y21,2020,12,02,161628,grain5962_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
22397,6,x79y13,2021,10,19,153448,grain22397_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
10868,3,x43y22,2020,12,02,103534,grain10868_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
7557,5,x39y20,2020,12,02,132032,grain7557_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
20508,5,x72y18,2021,10,20,110359,grain20508_var5-x72y18_7000_us_2x_2021-10-20T110359_corr.npz
23576,7,x72y15,2021,10,23,144229,grain23576_var7-x72y15_7000_us_2x_2021-10-23T144229_corr.npz
26412,8,x75y12,2021,10,20,113415,grain26412_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
26745,8,x75y12,2021,10,20,113607,grain26745_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
20474,5,x72y18,2021,10,20,110359,grain20474_var5-x72y18_7000_us_2x_2021-10-20T110359_corr.npz
16261,2,x76y12,2021,10,19,160007,grain16261_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
10752,3,x43y22,2020,12,02,103534,grain10752_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
26639,8,x75y12,2021,10,20,113607,grain26639_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
25422,8,x74y17,2021,10,23,150844,grain25422_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
1547,1,x30y21,2020,12,02,095609,grain1547_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
5979,8,x34y21,2020,12,02,161628,grain5979_x34y21-var8_8000_us_2x_2020-12-02T161628_corr.npz
22319,6,x79y13,2021,10,19,153308,grain22319_var6-x79y13_7000_us_2x_2021-10-19T153308_corr.npz
23194,6,x80y20,2021,10,19,150845,grain23194_var6-x80y20_7000_us_2x_2021-10-19T150845_corr.npz
11251,3,x44y21,2020,12,02,104158,grain11251_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
22265,6,x79y13,2021,10,19,153308,grain22265_var6-x79y13_7000_us_2x_2021-10-19T153308_corr.npz
11030,3,x43y22,2020,12,02,103820,grain11030_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
20000,4,x82y12,2021,10,19,113446,grain20000_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
4419,1,x33y24,2020,12,02,095946,grain4419_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
9687,4,x42y22,2020,12,02,112844,grain9687_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
1700,1,x30y21,2020,12,02,101341,grain1700_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
23373,6,x80y20,2021,10,19,151013,grain23373_var6-x80y20_7000_us_2x_2021-10-19T151013_corr.npz
10667,3,x43y22,2020,12,02,103212,grain10667_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
11660,3,x44y21,2020,12,02,104851,grain11660_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
26622,8,x75y12,2021,10,20,113607,grain26622_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
25439,8,x74y17,2021,10,23,150844,grain25439_var8-x74y17_7000_us_2x_2021-10-23T150844_corr.npz
26575,8,x75y12,2021,10,20,113415,grain26575_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
10404,3,x43y22,2020,12,02,102758,grain10404_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
4569,1,x33y24,2020,12,02,100349,grain4569_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
15436,2,x73y16,2021,10,19,155132,grain15436_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
20513,5,x72y18,2021,10,20,110359,grain20513_var5-x72y18_7000_us_2x_2021-10-20T110359_corr.npz
12035,4,x45y19,2020,12,02,111414,grain12035_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
16306,2,x76y12,2021,10,19,160007,grain16306_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
26409,8,x75y12,2021,10,20,113415,grain26409_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
20995,5,x72y18,2021,10,20,110813,grain20995_var5-x72y18_7000_us_2x_2021-10-20T110813_corr.npz
6512,2,x35y19,2020,12,01,152752,grain6512_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
723,7,x28y21,2020,12,02,140652,grain723_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
17463,3,x77y15,2021,10,23,145346,grain17463_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
21882,5,x78y11,2021,10,19,111711,grain21882_var5-x78y11_7000_us_2x_2021-10-19T111711_corr.npz
12139,4,x45y19,2020,12,02,111414,grain12139_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
3506,2,x31y24,2020,12,01,155134,grain3506_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
10142,4,x42y22,2020,12,02,113415,grain10142_x42y22-var4_11000_us_2x_2020-12-02T113415_corr.npz
1924,1,x30y21,2020,12,02,101757,grain1924_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
19487,4,x80y16,2021,10,19,152700,grain19487_var4-x80y16_7000_us_2x_2021-10-19T152700_corr.npz
21154,5,x78y11,2021,10,19,111048,grain21154_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
2107,1,x30y21,2020,12,02,101757,grain2107_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
26033,8,x75y12,2021,10,20,111433,grain26033_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
24037,7,x72y15,2021,10,23,144832,grain24037_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
4515,1,x33y24,2020,12,02,095946,grain4515_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
25179,8,x74y17,2021,10,23,150719,grain25179_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
3905,8,x32y23,2020,12,02,160129,grain3905_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
7254,5,x39y20,2020,12,02,130424,grain7254_x39y20-var5_11000_us_2x_2020-12-02T130424_corr.npz
18209,3,x81y18,2021,10,23,150202,grain18209_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
2807,2,x31y24,2020,12,01,154301,grain2807_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
13096,7,x45y24,2020,12,02,141444,grain13096_x45y24-var7_8000_us_2x_2020-12-02T141444_corr.npz
17202,3,x77y15,2021,10,23,145214,grain17202_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
19250,4,x80y16,2021,10,19,152527,grain19250_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
17729,3,x77y15,2021,10,23,145511,grain17729_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
18375,3,x81y18,2021,10,23,150202,grain18375_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
14249,1,x73y14,2021,10,23,151816,grain14249_var1-x73y14_7000_us_2x_2021-10-23T151816_corr.npz
3879,8,x32y23,2020,12,02,160129,grain3879_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
14536,1,x75y20,2021,10,19,160916,grain14536_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
15395,2,x73y16,2021,10,19,155132,grain15395_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
17655,3,x77y15,2021,10,23,145511,grain17655_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
9883,4,x42y22,2020,12,02,113138,grain9883_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
18185,3,x81y18,2021,10,23,150015,grain18185_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
18511,3,x81y18,2021,10,23,150329,grain18511_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
7131,5,x39y20,2020,12,02,130424,grain7131_x39y20-var5_11000_us_2x_2020-12-02T130424_corr.npz
4366,1,x33y24,2020,12,02,095946,grain4366_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
20092,4,x82y12,2021,10,19,113637,grain20092_var4-x82y12_7000_us_2x_2021-10-19T113637_corr.npz
23226,6,x80y20,2021,10,19,150845,grain23226_var6-x80y20_7000_us_2x_2021-10-19T150845_corr.npz
18685,3,x81y18,2021,10,23,150502,grain18685_var3-x81y18_7000_us_2x_2021-10-23T150502_corr.npz
8302,6,x40y20,2020,12,02,135030,grain8302_x40y20-var6_8000_us_2x_2020-12-02T135030_corr.npz
25872,8,x74y17,2021,10,23,151207,grain25872_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
5548,8,x34y21,2020,12,02,142833,grain5548_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
21460,5,x78y11,2021,10,19,111314,grain21460_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
8583,6,x40y20,2020,12,02,135308,grain8583_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
3375,2,x31y24,2020,12,01,155134,grain3375_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
14320,1,x73y14,2021,10,23,151946,grain14320_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
1492,1,x30y21,2020,12,02,095609,grain1492_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
7778,6,x40y20,2020,12,02,134036,grain7778_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
4327,8,x32y23,2020,12,02,160721,grain4327_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
4700,1,x33y24,2020,12,02,100349,grain4700_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
24236,7,x82y19,2021,10,19,153944,grain24236_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
5434,8,x34y21,2020,12,02,142833,grain5434_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
6865,2,x35y19,2020,12,01,153126,grain6865_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
14785,1,x75y20,2021,10,19,161043,grain14785_var1-x75y20_7000_us_2x_2021-10-19T161043_corr.npz
4878,1,x33y24,2020,12,02,100649,grain4878_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
9192,6,x41y23,2020,12,02,133442,grain9192_x41y23-var6_8000_us_2x_2020-12-02T133442_corr.npz
7480,5,x39y20,2020,12,02,131556,grain7480_x39y20-var5_8000_us_2x_2020-12-02T131556_corr.npz
10502,3,x43y22,2020,12,02,103212,grain10502_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
25643,8,x74y17,2021,10,23,151021,grain25643_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
22647,6,x79y13,2021,10,19,153614,grain22647_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
4974,1,x33y24,2020,12,02,100649,grain4974_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
10277,3,x43y22,2020,12,02,102758,grain10277_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
15074,1,x75y20,2021,10,19,161501,grain15074_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
12879,7,x45y24,2020,12,02,141021,grain12879_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
20711,5,x72y18,2021,10,20,110522,grain20711_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
11431,3,x44y21,2020,12,02,104601,grain11431_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
12905,7,x45y24,2020,12,02,141021,grain12905_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
2392,2,x31y24,2020,12,01,153702,grain2392_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
3279,2,x31y24,2020,12,01,155134,grain3279_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
11134,3,x44y21,2020,12,02,104158,grain11134_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
